"ikey";"Location";"Source";"Dating";"Language";"ID";"uncertain_dating";"DAT_min";"DAT_max"
"PH278818";"Prusias ad Olympum";"IK Prusa ad Olympum 1099";"Byzantine period";"Greek";"I_2500";FALSE;395;799
"PH278819";"Prusias ad Olympum";"IK Prusa ad Olympum 1100";"Byzantine period";"Greek";"I_2501";FALSE;395;799
"PH278702";"Prusias ad Olympum";"IK Prusa ad Olympum 212";"Byzantine period";"Greek";"I_2502";FALSE;395;799
"PH278703";"Prusias ad Olympum";"IK Prusa ad Olympum 213";"Byzantine period";"Greek";"I_2503";FALSE;395;799
"PH278704";"Prusias ad Olympum";"IK Prusa ad Olympum 214";"Byzantine period";"Greek";"I_2504";FALSE;395;799
"PH278706";"Prusias ad Olympum";"IK Prusa ad Olympum 216";"Byzantine period";"Greek";"I_2505";FALSE;395;799
"PH278707";"Prusias ad Olympum";"IK Prusa ad Olympum 217";"Byzantine period";"Greek";"I_2506";FALSE;395;799
"PH278708";"Prusias ad Olympum";"IK Prusa ad Olympum 218";"Byzantine period";"Greek";"I_2507";FALSE;395;799
"PH278709";"Prusias ad Olympum";"IK Prusa ad Olympum 219";"Byzantine period";"Greek";"I_2508";FALSE;395;799
"PH278710";"Prusias ad Olympum";"IK Prusa ad Olympum 220";"Byzantine period";"Greek";"I_2509";FALSE;395;799
"PH278711";"Prusias ad Olympum";"IK Prusa ad Olympum 221";"Byzantine period";"Greek";"I_2510";FALSE;395;799
"PH278712";"Prusias ad Olympum";"IK Prusa ad Olympum 222";"Byzantine period";"Greek";"I_2511";FALSE;395;799
"PH278713";"Prusias ad Olympum";"IK Prusa ad Olympum 223";"Byzantine period";"Greek";"I_2512";FALSE;395;799
"PH278714";"Prusias ad Olympum";"IK Prusa ad Olympum 224";"Byzantine period";"Greek";"I_2513";FALSE;395;799
"PH278715";"Prusias ad Olympum";"IK Prusa ad Olympum 225";"Byzantine period";"Greek";"I_2514";FALSE;395;799
"PH278492";"Prusias ad Olympum";"IK Prusa ad Olympum 1";"beg. of the 2nd c. BC";"Greek";"I_2515";FALSE;-200;-180
"PH278720";"Prusias ad Olympum";"IK Prusa ad Olympum 1001";"after 171 BC, ca. 188 BC";"Greek";"I_2516";FALSE;-188;-171
NA;"Prusias ad Olympum";"SEG 58: 1449";"AD 84 - 96";"Greek";"I_2517";FALSE;84;96
"PH278499";"Prusias ad Olympum";"IK Prusa ad Olympum 8";"98–117 AD";"Greek";"I_2518";FALSE;98;117
"PH278588";"Prusias ad Olympum";"IK Prusa ad Olympum 98";"98–117 AD";"Greek";"I_2519";FALSE;98;117
"PH278493";"Prusias ad Olympum";"IK Prusa ad Olympum 2";"88–67 BC";"Greek";"I_2520";FALSE;-88;-67
NA;"Prusias ad Olympum";"SEG 49: 1799";"7th century AD";"Greek";"I_2521";FALSE;600;699
"PH279809";"Prusias ad Olympum";"SEG 31: 1071";"78 AD";"Greek";"I_2522";FALSE;78;78
"PH278500";"Prusias ad Olympum";"IK Prusa ad Olympum 9";"77–78 AD";"Latin";"I_2523";FALSE;77;78
NA;"Prusias ad Olympum";"AE 2003, 1652";"6th c. AD";"Greek";"I_2524";FALSE;500;599
"PH278549";"Prusias ad Olympum";"IK Prusa ad Olympum 58";"6th c. AD";"Greek";"I_2525";FALSE;500;599
NA;"Prusias ad Olympum";"AE 2003, 1651";"5th – 6th C AD";"Greek";"I_2526";FALSE;400;599
"PH278816";"Prusias ad Olympum";"IK Prusa ad Olympum 1097";"508 AD";"Greek";"I_2527";FALSE;508;508
"PH278814";"Prusias ad Olympum";"IK Prusa ad Olympum 1095";"4th – 6th c. AD";"Greek";"I_2528";FALSE;300;599
NA;"Prusias ad Olympum";"SEG 60: 1357";"3rd century AD ";"Greek";"I_2529";TRUE;200;299
NA;"Prusias ad Olympum";"SEG 58: 1451";"3rd century AD";"Greek";"I_2530";FALSE;200;299
"PH278632";"Prusias ad Olympum";"IK Prusa ad Olympum 143";"3rd c. BC";"Greek";"I_2531";FALSE;-299;-200
"PH278655";"Prusias ad Olympum";"IK Prusa ad Olympum 167";"3rd c. BC";"Greek";"I_2532";FALSE;-299;-200
"PH278767";"Prusias ad Olympum";"IK Prusa ad Olympum 1048";"3rd c. AD";"Greek";"I_2533";TRUE;200;299
"PH278796";"Prusias ad Olympum";"IK Prusa ad Olympum 1077";"3rd c. AD";"Greek";"I_2534";TRUE;200;299
"PH278737";"Prusias ad Olympum";"IK Prusa ad Olympum 1018";"3rd c. AD (after 211 AD)";"Greek";"I_2535";FALSE;211;299
"PH278788";"Prusias ad Olympum";"IK Prusa ad Olympum 1069";"3rd c. AD";"Greek";"I_2536";FALSE;200;299
"PH278628";"Prusias ad Olympum";"IK Prusa ad Olympum 138";"3rd c. AD";"Greek";"I_2537";FALSE;200;299
"PH278651";"Prusias ad Olympum";"IK Prusa ad Olympum 163";"3rd c. AD";"Greek";"I_2538";FALSE;200;299
"PH278791";"Prusias ad Olympum";"IK Prusa ad Olympum 1072";"3rd – 4th c. AD";"Greek";"I_2539";FALSE;200;399
"PH278803";"Prusias ad Olympum";"IK Prusa ad Olympum 1084";"3rd – 4th c. AD";"Greek";"I_2540";FALSE;200;399
"PH278544";"Prusias ad Olympum";"IK Prusa ad Olympum 53";"3rd – 4th c. AD";"Greek";"I_2541";FALSE;200;399
"PH278545";"Prusias ad Olympum";"IK Prusa ad Olympum 54";"3rd – 4th c. AD";"Greek";"I_2542";FALSE;200;399
NA;"Prusias ad Olympum";"SEG 58: 1450";"2nd/3rd century AD";"Greek";"I_2543";FALSE;100;299
NA;"Prusias ad Olympum";"SEG 60: 1354";"2nd century AD ";"Greek";"I_2544";TRUE;100;199
NA;"Prusias ad Olympum";"SEG 60: 1355";"2nd century AD ";"Greek";"I_2545";TRUE;100;199
NA;"Prusias ad Olympum";"SEG 60: 1350";"2nd century AD";"Greek";"I_2546";FALSE;100;199
NA;"Prusias ad Olympum";"SEG 60: 1351";"2nd century AD";"Greek";"I_2547";FALSE;100;199
"PH278738";"Prusias ad Olympum";"IK Prusa ad Olympum 1019";"2nd c. BC";"Greek";"I_2548";FALSE;-199;-100
"PH278630";"Prusias ad Olympum";"IK Prusa ad Olympum 140";"2nd c. BC";"Greek";"I_2549";FALSE;-199;-100
"PH278631";"Prusias ad Olympum";"IK Prusa ad Olympum 141";"2nd c. BC";"Greek";"I_2550";FALSE;-199;-100
"PH278633";"Prusias ad Olympum";"IK Prusa ad Olympum 144";"2nd c. BC";"Greek";"I_2551";FALSE;-199;-100
"PH278745";"Prusias ad Olympum";"IK Prusa ad Olympum 1026";"2nd c. AD";"Greek";"I_2552";TRUE;100;199
"PH278777";"Prusias ad Olympum";"IK Prusa ad Olympum 1058";"2nd c. AD";"Greek";"I_2553";TRUE;100;199
"PH278790";"Prusias ad Olympum";"IK Prusa ad Olympum 1071";"2nd c. AD";"Greek";"I_2554";TRUE;100;199
"PH278795";"Prusias ad Olympum";"IK Prusa ad Olympum 1076";"2nd c. AD";"Greek";"I_2555";TRUE;100;199
"PH278807";"Prusias ad Olympum";"IK Prusa ad Olympum 1088";"2nd c. AD";"Greek";"I_2556";TRUE;100;199
"PH278808";"Prusias ad Olympum";"IK Prusa ad Olympum 1089";"2nd c. AD";"Greek";"I_2557";TRUE;100;199
"PH278590";"Prusias ad Olympum";"IK Prusa ad Olympum 100";"2nd c. AD";"Greek";"I_2558";FALSE;100;199
"PH278746";"Prusias ad Olympum";"IK Prusa ad Olympum 1027";"2nd c. AD";"Greek";"I_2559";FALSE;100;199
"PH278593";"Prusias ad Olympum";"IK Prusa ad Olympum 103";"2nd c. AD";"Greek";"I_2560";FALSE;100;199
"PH278754";"Prusias ad Olympum";"IK Prusa ad Olympum 1035";"2nd c. AD";"Greek";"I_2561";FALSE;100;199
"PH278755";"Prusias ad Olympum";"IK Prusa ad Olympum 1036";"2nd c. AD";"Greek";"I_2562";FALSE;100;199
"PH278766";"Prusias ad Olympum";"IK Prusa ad Olympum 1047";"2nd c. AD";"Greek";"I_2563";FALSE;100;199
"PH278595";"Prusias ad Olympum";"IK Prusa ad Olympum 105";"2nd c. AD";"Greek";"I_2564";FALSE;100;199
"PH278596";"Prusias ad Olympum";"IK Prusa ad Olympum 1060";"2nd c. AD";"Greek";"I_2565";FALSE;100;199
"PH278785";"Prusias ad Olympum";"IK Prusa ad Olympum 1066";"2nd c. AD";"Greek";"I_2566";FALSE;100;199
"PH278597";"Prusias ad Olympum";"IK Prusa ad Olympum 1070";"2nd c. AD";"Greek";"I_2567";FALSE;100;199
"PH278810";"Prusias ad Olympum";"IK Prusa ad Olympum 1091";"2nd c. AD";"Greek";"I_2568";FALSE;100;199
"PH278605";"Prusias ad Olympum";"IK Prusa ad Olympum 115";"2nd c. AD";"Greek";"I_2569";FALSE;100;199
"PH278606";"Prusias ad Olympum";"IK Prusa ad Olympum 116";"2nd c. AD";"Greek";"I_2570";FALSE;100;199
"PH278607";"Prusias ad Olympum";"IK Prusa ad Olympum 117";"2nd c. AD";"Greek";"I_2571";FALSE;100;199
"PH278608";"Prusias ad Olympum";"IK Prusa ad Olympum 118";"2nd c. AD";"Greek";"I_2572";FALSE;100;199
"PH278609";"Prusias ad Olympum";"IK Prusa ad Olympum 119";"2nd c. AD";"Greek";"I_2573";FALSE;100;199
"PH278610";"Prusias ad Olympum";"IK Prusa ad Olympum 120";"2nd c. AD";"Greek";"I_2574";FALSE;100;199
"PH278623";"Prusias ad Olympum";"IK Prusa ad Olympum 132";"2nd c. AD";"Greek";"I_2575";FALSE;100;199
"PH278635";"Prusias ad Olympum";"IK Prusa ad Olympum 146";"2nd c. AD";"Greek";"I_2576";FALSE;100;199
"PH278636";"Prusias ad Olympum";"IK Prusa ad Olympum 147";"2nd c. AD";"Greek";"I_2577";FALSE;100;199
"PH278637";"Prusias ad Olympum";"IK Prusa ad Olympum 148";"2nd c. AD";"Greek";"I_2578";FALSE;100;199
"PH278638";"Prusias ad Olympum";"IK Prusa ad Olympum 149";"2nd c. AD";"Greek";"I_2579";FALSE;100;199
"PH278639";"Prusias ad Olympum";"IK Prusa ad Olympum 150";"2nd c. AD";"Greek";"I_2580";FALSE;100;199
"PH278641";"Prusias ad Olympum";"IK Prusa ad Olympum 152";"2nd c. AD";"Greek";"I_2581";FALSE;100;199
"PH278642";"Prusias ad Olympum";"IK Prusa ad Olympum 154";"2nd c. AD";"Greek";"I_2582";FALSE;100;199
"PH278643";"Prusias ad Olympum";"IK Prusa ad Olympum 155";"2nd c. AD";"Greek";"I_2583";FALSE;100;199
"PH278644";"Prusias ad Olympum";"IK Prusa ad Olympum 156";"2nd c. AD";"Greek";"I_2584";FALSE;100;199
"PH278647";"Prusias ad Olympum";"IK Prusa ad Olympum 159";"2nd c. AD";"Greek";"I_2585";FALSE;100;199
"PH278648";"Prusias ad Olympum";"IK Prusa ad Olympum 160";"2nd c. AD";"Greek";"I_2586";FALSE;100;199
"PH278649";"Prusias ad Olympum";"IK Prusa ad Olympum 161";"2nd c. AD";"Greek";"I_2587";FALSE;100;199
"PH278653";"Prusias ad Olympum";"IK Prusa ad Olympum 165";"2nd c. AD";"Greek";"I_2588";FALSE;100;199
"PH278656";"Prusias ad Olympum";"IK Prusa ad Olympum 168";"2nd c. AD";"Greek";"I_2589";FALSE;100;199
"PH278657";"Prusias ad Olympum";"IK Prusa ad Olympum 169";"2nd c. AD";"Greek";"I_2590";FALSE;100;199
"PH278508";"Prusias ad Olympum";"IK Prusa ad Olympum 17";"2nd c. AD";"Greek";"I_2591";FALSE;100;199
"PH278660";"Prusias ad Olympum";"IK Prusa ad Olympum 172";"2nd c. AD";"Latin";"I_2592";FALSE;100;199
"PH278661";"Prusias ad Olympum";"IK Prusa ad Olympum 173";"2nd c. AD";"Latin";"I_2593";FALSE;100;199
"PH278662HD032064";"Prusias ad Olympum";"IK Prusa ad Olympum 174";"2nd c. AD";"Latin";"I_2594";FALSE;100;199
"PH278509";"Prusias ad Olympum";"IK Prusa ad Olympum 18";"2nd c. AD";"Greek";"I_2595";FALSE;100;199
"PH278674";"Prusias ad Olympum";"IK Prusa ad Olympum 185";"2nd c. AD";"Greek";"I_2596";FALSE;100;199
"PH278521";"Prusias ad Olympum";"IK Prusa ad Olympum 30";"2nd c. AD";"Greek";"I_2597";FALSE;100;199
"PH278522";"Prusias ad Olympum";"IK Prusa ad Olympum 31";"2nd c. AD";"Greek";"I_2598";FALSE;100;199
"PH278523";"Prusias ad Olympum";"IK Prusa ad Olympum 32";"2nd c. AD";"Greek";"I_2599";FALSE;100;199
"PH278527";"Prusias ad Olympum";"IK Prusa ad Olympum 36";"2nd c. AD";"Greek";"I_2600";FALSE;100;199
"PH278541";"Prusias ad Olympum";"IK Prusa ad Olympum 50";"2nd c. AD";"Greek";"I_2601";FALSE;100;199
"PH278547";"Prusias ad Olympum";"IK Prusa ad Olympum 56";"2nd c. AD";"Greek";"I_2602";FALSE;100;199
"PH278548";"Prusias ad Olympum";"IK Prusa ad Olympum 57";"2nd c. AD";"Greek";"I_2603";FALSE;100;199
"PH278551";"Prusias ad Olympum";"IK Prusa ad Olympum 60";"2nd c. AD";"Greek";"I_2604";FALSE;100;199
"PH278555";"Prusias ad Olympum";"IK Prusa ad Olympum 65";"2nd c. AD";"Greek";"I_2605";FALSE;100;199
"PH278556";"Prusias ad Olympum";"IK Prusa ad Olympum 66";"2nd c. AD";"Greek";"I_2606";FALSE;100;199
"PH278560";"Prusias ad Olympum";"IK Prusa ad Olympum 70";"2nd c. AD";"Greek";"I_2607";FALSE;100;199
"PH278561";"Prusias ad Olympum";"IK Prusa ad Olympum 71";"2nd c. AD";"Greek";"I_2608";FALSE;100;199
"PH278562";"Prusias ad Olympum";"IK Prusa ad Olympum 72";"2nd c. AD";"Greek";"I_2609";FALSE;100;199
"PH278564";"Prusias ad Olympum";"IK Prusa ad Olympum 74";"2nd c. AD";"Greek";"I_2610";FALSE;100;199
"PH278565";"Prusias ad Olympum";"IK Prusa ad Olympum 75";"2nd c. AD";"Greek";"I_2611";FALSE;100;199
"PH278567";"Prusias ad Olympum";"IK Prusa ad Olympum 77";"2nd c. AD";"Greek";"I_2612";FALSE;100;199
"PH278569";"Prusias ad Olympum";"IK Prusa ad Olympum 79";"2nd c. AD";"Greek";"I_2613";FALSE;100;199
"PH278572";"Prusias ad Olympum";"IK Prusa ad Olympum 82";"2nd c. AD";"Greek";"I_2614";FALSE;100;199
"PH278573";"Prusias ad Olympum";"IK Prusa ad Olympum 83";"2nd c. AD";"Greek";"I_2615";FALSE;100;199
"PH278574";"Prusias ad Olympum";"IK Prusa ad Olympum 84";"2nd c. AD";"Greek";"I_2616";FALSE;100;199
"PH278575";"Prusias ad Olympum";"IK Prusa ad Olympum 85";"2nd c. AD";"Greek";"I_2617";FALSE;100;199
"PH278580";"Prusias ad Olympum";"IK Prusa ad Olympum 90";"2nd c. AD";"Greek";"I_2618";FALSE;100;199
"PH278583";"Prusias ad Olympum";"IK Prusa ad Olympum 93";"2nd c. AD";"Greek";"I_2619";FALSE;100;199
"PH278584";"Prusias ad Olympum";"IK Prusa ad Olympum 94";"2nd c. AD";"Greek";"I_2620";FALSE;100;199
"PH278585";"Prusias ad Olympum";"IK Prusa ad Olympum 95";"2nd c. AD";"Greek";"I_2621";FALSE;100;199
"PH278586";"Prusias ad Olympum";"IK Prusa ad Olympum 96";"2nd c. AD";"Greek";"I_2622";FALSE;100;199
"PH278587";"Prusias ad Olympum";"IK Prusa ad Olympum 97";"2nd c. AD";"Greek";"I_2623";FALSE;100;199
"PH278733";"Prusias ad Olympum";"IK Prusa ad Olympum 1014";"2nd – 3rd c. AD";"Greek";"I_2624";FALSE;100;299
"PH278735";"Prusias ad Olympum";"IK Prusa ad Olympum 1016";"2nd – 3rd c. AD";"Greek";"I_2625";FALSE;100;299
"PH278741";"Prusias ad Olympum";"IK Prusa ad Olympum 1022";"2nd – 3rd c. AD";"Greek";"I_2626";FALSE;100;299
"PH278751";"Prusias ad Olympum";"IK Prusa ad Olympum 1032";"2nd – 3rd c. AD";"Greek";"I_2627";FALSE;100;299
"PH278753";"Prusias ad Olympum";"IK Prusa ad Olympum 1034";"2nd – 3rd c. AD";"Greek";"I_2628";FALSE;100;299
"PH278756";"Prusias ad Olympum";"IK Prusa ad Olympum 1037";"2nd – 3rd c. AD";"Greek";"I_2629";FALSE;100;299
"PH278764";"Prusias ad Olympum";"IK Prusa ad Olympum 1045";"2nd – 3rd c. AD";"Greek";"I_2630";FALSE;100;299
"PH278769";"Prusias ad Olympum";"IK Prusa ad Olympum 1050";"2nd – 3rd c. AD";"Greek";"I_2631";FALSE;100;299
"PH278778";"Prusias ad Olympum";"IK Prusa ad Olympum 1059";"2nd – 3rd c. AD";"Greek";"I_2632";FALSE;100;299
"PH278786";"Prusias ad Olympum";"IK Prusa ad Olympum 1067";"2nd – 3rd c. AD";"Greek";"I_2633";FALSE;100;299
"PH278787";"Prusias ad Olympum";"IK Prusa ad Olympum 1068";"2nd – 3rd c. AD";"Greek";"I_2634";FALSE;100;299
"PH278794";"Prusias ad Olympum";"IK Prusa ad Olympum 1075";"2nd – 3rd c. AD";"Greek";"I_2635";FALSE;100;299
"PH278800";"Prusias ad Olympum";"IK Prusa ad Olympum 1081";"2nd – 3rd c. AD";"Greek";"I_2636";FALSE;100;299
"PH278611";"Prusias ad Olympum";"IK Prusa ad Olympum 121";"2nd – 3rd c. AD";"Greek";"I_2637";FALSE;100;299
"PH278615";"Prusias ad Olympum";"IK Prusa ad Olympum 125";"2nd – 3rd c. AD";"Greek";"I_2638";FALSE;100;299
"PH278616";"Prusias ad Olympum";"IK Prusa ad Olympum 125a";"2nd – 3rd c. AD";"Greek";"I_2639";FALSE;100;299
"PH278667";"Prusias ad Olympum";"IK Prusa ad Olympum 178a";"2nd – 3rd c. AD";"Greek";"I_2640";FALSE;100;299
"PH278675";"Prusias ad Olympum";"IK Prusa ad Olympum 186";"2nd – 3rd c. AD";"Greek";"I_2641";FALSE;100;299
"PH278534";"Prusias ad Olympum";"IK Prusa ad Olympum 43";"2nd – 3rd c. AD";"Greek";"I_2642";FALSE;100;299
"PH278546";"Prusias ad Olympum";"IK Prusa ad Olympum 55";"2nd – 3rd c. AD";"Greek";"I_2643";FALSE;100;299
"PH278550";"Prusias ad Olympum";"IK Prusa ad Olympum 59";"2nd – 3rd c. AD";"Greek";"I_2644";FALSE;100;299
"PH278553";"Prusias ad Olympum";"IK Prusa ad Olympum 63";"2nd – 3rd c. AD";"Greek";"I_2645";FALSE;100;299
"PH278559";"Prusias ad Olympum";"IK Prusa ad Olympum 69";"2nd – 3rd c. AD";"Greek";"I_2646";FALSE;100;299
"PH278773";"Prusias ad Olympum";"IK Prusa ad Olympum 1054";"2nd – 1st c. BC";"Greek";"I_2647";FALSE;-199;0
"PH278809";"Prusias ad Olympum";"IK Prusa ad Olympum 1090";"2nd – 1st c. BC";"Greek";"I_2648";FALSE;-199;0
"PH278502";"Prusias ad Olympum";"IK Prusa ad Olympum 11";"238–244 AD";"Latin";"I_2649";FALSE;238;244
"PH278779";"Prusias ad Olympum";"IK Prusa ad Olympum 1060";"1st c. BC – 1st c. AD";"Greek";"I_2650";FALSE;-99;99
"PH278780";"Prusias ad Olympum";"IK Prusa ad Olympum 1061";"1st c. BC – 1st c. AD";"Greek";"I_2651";FALSE;-99;99
"PH278782";"Prusias ad Olympum";"IK Prusa ad Olympum 1063";"1st c. BC – 1st c. AD";"Greek";"I_2652";FALSE;-99;99
"PH278789";"Prusias ad Olympum";"IK Prusa ad Olympum 1070";"1st c. BC – 1st c. AD";"Greek";"I_2653";FALSE;-99;99
"PH278505";"Prusias ad Olympum";"IK Prusa ad Olympum 14";"1st c. BC – 1st c. AD";"Greek";"I_2654";FALSE;-99;99
"PH278516";"Prusias ad Olympum";"IK Prusa ad Olympum 25";"1st c. BC – 1st c. AD";"Greek";"I_2655";FALSE;-99;99
"PH278612";"Prusias ad Olympum";"IK Prusa ad Olympum 122";"1st c. BC";"Greek";"I_2656";FALSE;-99;0
"PH278617";"Prusias ad Olympum";"IK Prusa ad Olympum 126";"1st c. BC";"Greek";"I_2657";FALSE;-99;0
"PH278619";"Prusias ad Olympum";"IK Prusa ad Olympum 128";"1st c. BC";"Greek";"I_2658";FALSE;-99;0
"PH278624";"Prusias ad Olympum";"IK Prusa ad Olympum 133";"1st c. BC";"Greek";"I_2659";FALSE;-99;0
"PH278629";"Prusias ad Olympum";"IK Prusa ad Olympum 139";"1st c. BC";"Greek";"I_2660";FALSE;-99;0
"PH278634";"Prusias ad Olympum";"IK Prusa ad Olympum 145";"1st c. BC";"Greek";"I_2661";FALSE;-99;0
"PH278658";"Prusias ad Olympum";"IK Prusa ad Olympum 170";"1st c. BC";"Greek";"I_2662";FALSE;-99;0
"PH278571";"Prusias ad Olympum";"IK Prusa ad Olympum 81";"1st c. BC";"Greek";"I_2663";FALSE;-99;0
"PH278727";"Prusias ad Olympum";"IK Prusa ad Olympum 1008";"1st c. AD";"Greek";"I_2664";TRUE;0;99
"PH278772";"Prusias ad Olympum";"IK Prusa ad Olympum 1053";"1st c. AD";"Greek";"I_2665";TRUE;0;99
"PH278775";"Prusias ad Olympum";"IK Prusa ad Olympum 1056";"1st c. AD";"Greek";"I_2666";TRUE;0;99
"PH278776";"Prusias ad Olympum";"IK Prusa ad Olympum 1057";"1st c. AD";"Greek";"I_2667";TRUE;0;99
"PH278783";"Prusias ad Olympum";"IK Prusa ad Olympum 1064";"1st c. AD";"Greek";"I_2668";TRUE;0;99
"PH278792";"Prusias ad Olympum";"IK Prusa ad Olympum 1073";"1st c. AD";"Greek";"I_2669";TRUE;0;99
"PH278793";"Prusias ad Olympum";"IK Prusa ad Olympum 1074";"1st c. AD";"Greek";"I_2670";TRUE;0;99
"PH278798";"Prusias ad Olympum";"IK Prusa ad Olympum 1079";"1st c. AD";"Greek";"I_2671";TRUE;0;99
"PH278515";"Prusias ad Olympum";"IK Prusa ad Olympum 24";"1st c. AD";"Greek";"I_2672";TRUE;0;99
"PH278591";"Prusias ad Olympum";"IK Prusa ad Olympum 101";"1st c. AD";"Greek";"I_2673";FALSE;0;99
"PH278734";"Prusias ad Olympum";"IK Prusa ad Olympum 1015";"1st c. AD";"Greek";"I_2674";FALSE;0;99
"PH278759";"Prusias ad Olympum";"IK Prusa ad Olympum 1040";"1st c. AD";"Greek";"I_2675";FALSE;0;99
"PH278770";"Prusias ad Olympum";"IK Prusa ad Olympum 1051";"1st c. AD";"Greek";"I_2676";FALSE;0;99
"PH278771";"Prusias ad Olympum";"IK Prusa ad Olympum 1052";"1st c. AD";"Greek";"I_2677";FALSE;0;99
"PH278774";"Prusias ad Olympum";"IK Prusa ad Olympum 1055";"1st c. AD";"Greek";"I_2678";FALSE;0;99
"PH278784";"Prusias ad Olympum";"IK Prusa ad Olympum 1065";"1st c. AD";"Greek";"I_2679";FALSE;0;99
"PH278613";"Prusias ad Olympum";"IK Prusa ad Olympum 123";"1st c. AD";"Greek";"I_2680";FALSE;0;99
"PH278620";"Prusias ad Olympum";"IK Prusa ad Olympum 129";"1st c. AD";"Greek";"I_2681";FALSE;0;99
"PH278622";"Prusias ad Olympum";"IK Prusa ad Olympum 131";"1st c. AD";"Greek";"I_2682";FALSE;0;99
"PH278645";"Prusias ad Olympum";"IK Prusa ad Olympum 157";"1st c. AD";"Greek";"I_2683";FALSE;0;99
"PH278650";"Prusias ad Olympum";"IK Prusa ad Olympum 162";"1st c. AD";"Greek";"I_2684";FALSE;0;99
"PH278659";"Prusias ad Olympum";"IK Prusa ad Olympum 171";"1st c. AD";"Greek";"I_2685";FALSE;0;99
"PH278665";"Prusias ad Olympum";"IK Prusa ad Olympum 177";"1st c. AD";"Greek";"I_2686";FALSE;0;99
"PH278666";"Prusias ad Olympum";"IK Prusa ad Olympum 178";"1st c. AD";"Greek";"I_2687";FALSE;0;99
"PH278669";"Prusias ad Olympum";"IK Prusa ad Olympum 180";"1st c. AD";"Greek";"I_2688";FALSE;0;99
"PH278671";"Prusias ad Olympum";"IK Prusa ad Olympum 182";"1st c. AD";"Greek";"I_2689";FALSE;0;99
"PH278673";"Prusias ad Olympum";"IK Prusa ad Olympum 184";"1st c. AD";"Greek";"I_2690";FALSE;0;99
"PH278696";"Prusias ad Olympum";"IK Prusa ad Olympum 206";"1st c. AD";"Greek";"I_2691";FALSE;0;99
"PH278525";"Prusias ad Olympum";"IK Prusa ad Olympum 34";"1st c. AD";"Greek";"I_2692";FALSE;0;99
"PH278566";"Prusias ad Olympum";"IK Prusa ad Olympum 76";"1st c. AD";"Greek";"I_2693";FALSE;0;99
"PH278568";"Prusias ad Olympum";"IK Prusa ad Olympum 78";"1st c. AD";"Greek";"I_2694";FALSE;0;99
"PH278576";"Prusias ad Olympum";"IK Prusa ad Olympum 86";"1st c. AD";"Greek";"I_2695";FALSE;0;99
"PH278579";"Prusias ad Olympum";"IK Prusa ad Olympum 89";"1st c. AD";"Greek";"I_2696";FALSE;0;99
"PH278761";"Prusias ad Olympum";"IK Prusa ad Olympum 1042";"1st – early 2nd c. AD";"Greek";"I_2697";FALSE;0;120
"PH278762";"Prusias ad Olympum";"IK Prusa ad Olympum 1043";"1st – early 2nd c. AD";"Greek";"I_2698";FALSE;0;120
"PH278513";"Prusias ad Olympum";"IK Prusa ad Olympum 22";"1st – early 2nd c. AD";"Greek";"I_2699";FALSE;0;120
"PH278731";"Prusias ad Olympum";"IK Prusa ad Olympum 1012";"1st – 2nd c. AD";"Greek";"I_2700";TRUE;0;199
"PH278725";"Prusias ad Olympum";"IK Prusa ad Olympum 1006";"1st – 2nd c. AD";"Greek";"I_2701";FALSE;0;199
"PH278728";"Prusias ad Olympum";"IK Prusa ad Olympum 1009";"1st – 2nd c. AD";"Greek";"I_2702";FALSE;0;199
"PH278758";"Prusias ad Olympum";"IK Prusa ad Olympum 1039";"1st – 2nd c. AD";"Greek";"I_2703";FALSE;0;199
"PH278763";"Prusias ad Olympum";"IK Prusa ad Olympum 1044";"1st – 2nd c. AD";"Greek";"I_2704";FALSE;0;199
"PH278765";"Prusias ad Olympum";"IK Prusa ad Olympum 1046";"1st – 2nd c. AD";"Greek";"I_2705";FALSE;0;199
"PH278781";"Prusias ad Olympum";"IK Prusa ad Olympum 1062";"1st – 2nd c. AD";"Greek";"I_2706";FALSE;0;199
"PH278797";"Prusias ad Olympum";"IK Prusa ad Olympum 1078";"1st – 2nd c. AD";"Greek";"I_2707";FALSE;0;199
"PH278799";"Prusias ad Olympum";"IK Prusa ad Olympum 1080";"1st – 2nd c. AD";"Greek";"I_2708";FALSE;0;199
"PH278802";"Prusias ad Olympum";"IK Prusa ad Olympum 1083";"1st – 2nd c. AD";"Greek";"I_2709";FALSE;0;199
"PH278806";"Prusias ad Olympum";"IK Prusa ad Olympum 1087";"1st – 2nd c. AD";"Greek";"I_2710";FALSE;0;199
"PH278600";"Prusias ad Olympum";"IK Prusa ad Olympum 110";"1st – 2nd c. AD";"Greek";"I_2711";FALSE;0;199
"PH278601";"Prusias ad Olympum";"IK Prusa ad Olympum 111";"1st – 2nd c. AD";"Greek";"I_2712";FALSE;0;199
"PH278603";"Prusias ad Olympum";"IK Prusa ad Olympum 113";"1st – 2nd c. AD";"Greek";"I_2713";FALSE;0;199
"PH278506";"Prusias ad Olympum";"IK Prusa ad Olympum 15";"1st – 2nd c. AD";"Greek";"I_2714";FALSE;0;199
"PH278652";"Prusias ad Olympum";"IK Prusa ad Olympum 164";"1st – 2nd c. AD";"Greek";"I_2715";FALSE;0;199
"PH278654";"Prusias ad Olympum";"IK Prusa ad Olympum 166";"1st – 2nd c. AD";"Greek";"I_2716";FALSE;0;199
